model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
A4,2020,34990.0,Semi-Auto,50.0,Diesel,145.0,50.4,2.0
Q2,2019,21644.0,Manual,8000.0,Diesel,145.0,49.6,1.6
Q2,2020,26990.0,Semi-Auto,5000.0,Petrol,145.0,42.2,1.5
A5,2019,27858.0,Semi-Auto,5000.0,Petrol,145.0,39.8,2.0
A5,2019,27990.0,Semi-Auto,50.0,Petrol,145.0,39.8,2.0
Q3,2019,27990.0,Semi-Auto,6000.0,Diesel,145.0,48.7,2.0
A6,2018,23490.0,Semi-Auto,11551.0,Diesel,150.0,61.4,2.0
A5,2015,12490.0,Semi-Auto,52357.0,Diesel,125.0,60.1,2.0
A4,2019,20991.0,Semi-Auto,10577.0,Diesel,145.0,51.4,2.0
A4,2016,17490.0,Manual,29955.0,Petrol,150.0,48.7,2.0
Q5,2016,18890.0,Manual,42555.0,Diesel,181.10686659420105,47.9,2.0
Q2,2019,20790.0,Manual,8345.0,Diesel,145.0,47.9,1.6
Q2,2017,21390.0,Semi-Auto,20122.0,Diesel,145.0,57.7,2.0
Q5,2017,36230.0,Semi-Auto,17503.0,Petrol,145.0,34.0,3.0
Q7,2017,46036.869,Semi-Auto,21375.0,Diesel,145.0,39.2,4.0
Q5,2019,34583.0,Semi-Auto,6051.0,Diesel,145.0,38.2,2.0
A4,2016,13990.0,Semi-Auto,53340.0,Petrol,100.01760765008835,53.3,2.0
A6,2016,16710.0,Semi-Auto,69030.0,Diesel,145.0,56.5,2.0
A3,2015,9998.0,Manual,27890.0,Diesel,100.01760765008835,74.3,1.6
A1,2013,8998.0,Manual,53529.0,Petrol,125.0,52.3,1.4
A1,2015,11998.0,Semi-Auto,12277.0,Diesel,100.01760765008835,76.3,1.6
Q5,2019,31998.0,Semi-Auto,250.0,Petrol,150.0,33.2,2.0
Q5,2019,31998.0,Semi-Auto,65.0,Petrol,150.0,33.2,2.0
A3,2016,17870.0,Semi-Auto,42334.0,Diesel,125.0,57.6,2.0
Q3,2018,24477.0,Semi-Auto,26388.0,Petrol,150.0,40.4,2.0
A4,2017,18101.0,Manual,22309.0,Petrol,150.0,51.4,1.4
A6,2016,18243.0,Semi-Auto,46331.0,Diesel,150.0,55.4,2.0
Q5,2017,19690.0,Manual,29887.0,Diesel,181.10686659420105,47.9,2.0
A1,2018,15290.0,Manual,21633.0,Petrol,150.0,47.9,1.0
A3,2019,29490.0,Semi-Auto,355.0,Petrol,150.0,34.9,2.0
A3,2016,16298.0,Semi-Auto,43014.0,Diesel,125.0,57.6,2.0
Q3,2017,19998.0,Manual,15449.0,Petrol,145.0,49.6,1.4
A1,2016,11000.0,Manual,23707.0,Petrol,100.01760765008835,55.4,1.4
A3,2016,11679.0,Semi-Auto,44696.0,Diesel,100.01760765008835,70.6,1.6
A1,2017,14399.0,Manual,25168.0,Petrol,100.01760765008835,55.4,1.4
TT,2016,19690.0,Semi-Auto,30499.0,Petrol,165.00000000000006,43.5,2.0
Q3,2019,32390.0,Semi-Auto,14600.0,Petrol,150.0,37.2,1.5
Q3,2015,16490.0,Semi-Auto,18776.0,Diesel,150.0,55.4,2.0
A3,2015,15998.0,Semi-Auto,24120.0,Diesel,100.01760765008835,70.6,1.6
A1,2016,11698.0,Manual,24015.0,Petrol,100.01760765008835,67.3,1.0
A3,2018,18998.0,Manual,9118.0,Petrol,145.0,58.9,1.4
Q5,2019,30998.0,Semi-Auto,19.0,Petrol,145.0,33.2,2.0
Q5,2019,34998.0,Semi-Auto,21.0,Petrol,145.0,32.1,2.0
Q5,2019,34998.0,Semi-Auto,19.0,Petrol,150.0,32.1,2.0
A3,2018,20977.0,Manual,10045.0,Petrol,145.0,42.2,1.5
A1,2016,10920.0,Manual,24800.0,Petrol,100.01760765008835,67.3,1.0
A5,2016,11899.0,Manual,46783.0,Diesel,100.01760765008835,67.3,2.0
A1,2017,11201.0,Manual,17425.0,Petrol,145.0,67.3,1.0
A4,2017,17995.0,Manual,40133.0,Diesel,145.0,62.8,2.0
A3,2017,17985.0,Manual,27691.0,Petrol,150.0,55.4,1.5
Q2,2017,21985.0,Semi-Auto,11126.0,Diesel,145.0,57.7,2.0
A3,2016,17798.0,Semi-Auto,26054.0,Petrol,100.01760765008835,56.5,1.4
A1,2016,17798.0,Manual,19118.0,Petrol,181.10686659420105,39.8,2.0
Q3,2017,25498.0,Semi-Auto,16078.0,Petrol,145.0,40.4,2.0
A3,2017,17998.0,Manual,19349.0,Petrol,100.01760765008835,60.1,1.4
A4,2018,19998.0,Manual,13268.0,Petrol,145.0,51.4,1.4
Q2,2019,21990.0,Semi-Auto,5445.0,Diesel,150.0,47.9,1.6
Q2,2018,19690.0,Manual,12554.0,Petrol,150.0,53.3,1.0
A3,2019,23269.0,Semi-Auto,5665.0,Diesel,150.0,52.3,1.6
Q2,2020,27490.0,Semi-Auto,4554.0,Petrol,150.0,42.2,1.5
Q2,2020,28990.0,Semi-Auto,5445.0,Petrol,150.0,42.2,1.5
Q2,2020,28990.0,Semi-Auto,5665.0,Petrol,150.0,42.2,1.5
A1,2015,9399.0,Manual,51445.0,Diesel,100.01760765008835,80.7,1.6
A5,2013,12640.0,Manual,46022.0,Diesel,100.01760765008835,60.1,2.0
A4,2016,12270.0,Manual,55885.0,Diesel,100.01760765008835,74.3,2.0
Q3,2017,20298.0,Semi-Auto,12122.0,Diesel,150.0,55.4,2.0
Q3,2016,17298.0,Manual,32155.0,Petrol,150.0,49.6,1.4
A4,2016,14798.0,Manual,32879.0,Diesel,100.01760765008835,74.3,2.0
Q5,2019,31998.0,Semi-Auto,21.0,Petrol,145.0,33.2,2.0
A4,2014,12898.0,Manual,43012.0,Diesel,150.0,55.4,2.0
Q3,2016,16898.0,Semi-Auto,15274.0,Petrol,150.0,47.9,1.4
Q2,2018,17498.0,Manual,21941.0,Diesel,145.0,64.2,1.6
A4,2014,9198.0,Manual,60667.0,Diesel,100.01760765008835,65.7,2.0
A4,2016,19498.0,Semi-Auto,16922.0,Diesel,100.01760765008835,65.7,2.0
Q5,2016,20498.0,Semi-Auto,33657.0,Diesel,181.10686659420105,47.1,2.0
A6,2016,16998.0,Semi-Auto,39333.0,Diesel,100.01760765008835,64.2,2.0
A6,2017,19790.0,Semi-Auto,43442.0,Diesel,145.0,61.4,2.0
Q3,2015,14640.0,Automatic,60889.0,Diesel,160.00000000000003,50.4,2.0
A1,2016,13180.0,Manual,14722.0,Diesel,100.01760765008835,72.4,1.6
A3,2015,13923.0,Manual,38146.0,Petrol,100.01760765008835,57.6,1.4
A6,2016,16420.0,Manual,52576.0,Diesel,100.01760765008835,61.4,2.0
A4,2017,15700.0,Manual,17789.0,Petrol,145.0,52.3,1.4
A4,2018,17990.0,Manual,40442.0,Diesel,145.0,68.9,2.0
A4,2015,14998.0,Manual,54654.0,Diesel,145.0,55.4,2.0
A1,2016,11998.0,Manual,20527.0,Petrol,100.01760765008835,67.3,1.0
Q2,2017,16498.0,Manual,31362.0,Diesel,145.0,64.2,1.6
Q5,2019,34998.0,Semi-Auto,85.0,Petrol,145.0,32.1,2.0
Q5,2016,27998.0,Semi-Auto,56971.0,Diesel,181.10686659420105,42.2,3.0
A3,2017,18998.0,Semi-Auto,19588.0,Petrol,100.01760765008835,56.5,1.4
A3,2017,19498.0,Semi-Auto,14413.0,Petrol,145.0,56.5,1.5
A4,2018,17498.0,Manual,17288.0,Petrol,145.0,52.3,1.4
Q3,2017,23798.0,Semi-Auto,20969.0,Petrol,145.0,40.4,2.0
A5,2016,16498.0,Manual,26765.0,Diesel,150.0,54.3,2.0
A4,2018,27390.0,Semi-Auto,10223.0,Petrol,150.0,36.7,3.0
Q5,2018,37495.0,Semi-Auto,19443.0,Petrol,145.0,34.0,3.0
Q2,2017,20890.0,Semi-Auto,14703.0,Petrol,150.0,52.3,1.4
A4,2017,16380.0,Manual,38331.0,Diesel,100.01760765008835,68.9,2.0
TT,2015,14640.0,Manual,39255.0,Petrol,145.0,47.9,2.0
A5,2018,24980.0,Semi-Auto,10147.0,Diesel,145.0,62.8,2.0
Q3,2016,16790.0,Manual,39697.0,Petrol,145.0,49.6,1.4
A6,2016,13498.0,Semi-Auto,78545.0,Diesel,100.01760765008835,67.3,2.0
A4,2018,19998.0,Manual,17204.0,Petrol,145.0,51.4,1.4
TT,2015,15998.0,Manual,23065.0,Petrol,145.0,47.9,2.0
A4,2018,18298.0,Manual,23319.0,Petrol,145.0,51.4,1.4
A4,2018,18298.0,Manual,15529.0,Petrol,145.0,50.4,1.4
A4,2018,17798.0,Semi-Auto,10730.0,Petrol,145.0,51.4,1.4
A3,2014,8280.0,Manual,81457.0,Diesel,100.01760765008835,74.3,1.6
TT,2013,9250.0,Manual,67691.0,Diesel,145.0,53.3,2.0
A4,2013,10210.0,Manual,36219.0,Petrol,145.0,49.6,1.8
Q3,2016,19291.0,Manual,19122.0,Diesel,145.0,52.3,2.0
A5,2016,17950.0,Semi-Auto,31661.0,Diesel,125.0,58.9,2.0
A1,2016,9250.0,Manual,61306.0,Diesel,100.01760765008835,80.7,1.6
A3,2016,10000.0,Manual,75308.0,Diesel,100.01760765008835,68.9,2.0
Q3,2016,18620.0,Semi-Auto,30647.0,Diesel,145.0,51.4,2.0
A4,2015,8999.0,Manual,81913.4209,Diesel,100.01760765008835,64.2,2.0
A1,2015,8000.0,Manual,81913.4209,Diesel,100.01760765008835,80.7,1.6
A4,2016,11000.0,Semi-Auto,73722.0,Diesel,100.01760765008835,72.4,2.0
A3,2015,8000.0,Manual,81913.4209,Diesel,100.01760765008835,70.6,1.6
A4,2013,11850.0,Manual,81171.0,Diesel,125.0,58.9,2.0
A3,2016,8600.0,Manual,81913.4209,Diesel,100.01760765008835,83.1,1.6
TT,2017,17490.0,Manual,14000.0,Petrol,145.0,47.1,1.8
A1,2015,8390.0,Manual,54000.0,Diesel,100.01760765008835,80.7,1.6
Q3,2013,11190.0,Manual,60000.0,Diesel,150.0,54.3,2.0
A3,2014,11690.0,Manual,33000.0,Petrol,100.01760765008835,57.6,1.2
Q3,2017,16250.0,Semi-Auto,38500.0,Petrol,145.0,47.9,1.4
A1,2017,14995.0,Manual,21796.0,Petrol,100.01760765008835,56.5,1.4
Q3,2016,16995.0,Manual,34396.0,Diesel,145.0,52.3,2.0
A6,2016,16950.0,Semi-Auto,36211.0,Diesel,100.01760765008835,64.2,2.0
A5,2017,20150.0,Semi-Auto,45465.0,Diesel,145.0,62.8,2.0
A1,2015,14730.0,Manual,42255.0,Petrol,181.10686659420105,39.8,2.0
Q3,2016,19000.0,Semi-Auto,15110.0,Petrol,145.0,47.9,1.4
A3,2016,12500.0,Manual,36385.0,Petrol,125.0,53.3,1.4
A1,2015,13500.0,Semi-Auto,37231.0,Petrol,100.01760765008835,56.5,1.4
Q3,2016,18350.0,Semi-Auto,30647.0,Diesel,145.0,51.4,2.0
A3,2015,8950.0,Manual,62710.0,Diesel,100.01760765008835,74.3,1.6
A5,2016,16750.0,Semi-Auto,41847.0,Petrol,165.00000000000006,44.1,1.8
Q3,2015,17000.0,Semi-Auto,43740.0,Petrol,145.0,47.9,1.4
A3,2015,12500.0,Semi-Auto,49548.0,Petrol,100.01760765008835,60.1,1.4
A4,2016,16000.0,Manual,29112.0,Diesel,100.01760765008835,74.3,2.0
Q3,2016,18000.0,Manual,24602.0,Diesel,145.0,52.3,2.0
TT,2015,16250.0,Manual,40402.0,Petrol,145.0,47.1,1.8
A1,2015,10950.0,Manual,48299.0,Petrol,100.01760765008835,57.6,1.4
A1,2016,11000.0,Manual,29328.0,Petrol,100.01760765008835,67.3,1.0
A5,2015,14498.0,Semi-Auto,24848.0,Diesel,125.0,58.9,2.0
Q2,2018,19298.0,Manual,11349.0,Diesel,145.0,47.9,1.6
A3,2018,18998.0,Manual,12186.0,Petrol,145.0,60.1,1.0
A4,2016,13995.0,Semi-Auto,56615.0,Diesel,100.01760765008835,70.6,2.0
A6,2014,13491.0,Semi-Auto,52419.0,Diesel,100.01760765008835,64.2,2.0
Q3,2016,16995.0,Semi-Auto,61260.0,Diesel,160.00000000000003,50.4,2.0
A3,2014,11495.0,Semi-Auto,39585.0,Petrol,100.01760765008835,57.6,1.4
A3,2016,11495.0,Manual,21000.0,Diesel,100.01760765008835,74.3,1.6
Q3,2016,15495.0,Manual,15541.0,Diesel,100.01760765008835,61.4,2.0
Q3,2016,16250.0,Manual,29841.0,Diesel,125.0,60.1,2.0
A5,2014,14795.0,Semi-Auto,52595.0,Diesel,150.0,53.3,2.0
A5,2016,18495.0,Manual,25000.0,Diesel,125.0,57.6,2.0
A5,2016,17650.0,Manual,31292.0,Diesel,145.0,53.3,2.0
Q3,2015,14791.0,Semi-Auto,49652.0,Diesel,150.0,54.3,2.0
A6,2016,19999.0,Semi-Auto,15016.0,Diesel,100.01760765008835,61.4,2.0
A1,2017,11000.0,Manual,18988.0,Petrol,145.0,67.3,1.0
Q3,2014,13990.0,Manual,55735.0,Diesel,160.00000000000003,49.6,2.0
Q3,2017,19152.0,Manual,25000.0,Petrol,150.0,49.6,1.4
TT,2015,16842.0,Manual,31208.0,Petrol,150.0,47.9,2.0
Q2,2017,19295.0,Manual,20647.0,Petrol,145.0,50.4,1.4
Q2,2019,21030.0,Automatic,1342.0,Diesel,145.0,47.9,1.6
A5,2014,12240.0,Semi-Auto,65555.0,Diesel,125.0,60.1,2.0
A3,2014,13299.0,Manual,24003.0,Petrol,100.01760765008835,54.3,1.4
A3,2015,13480.0,Manual,45427.0,Petrol,125.0,52.3,1.4
TT,2016,15498.0,Manual,38908.0,Petrol,145.0,47.1,1.8
Q5,2019,34498.0,Semi-Auto,21.0,Petrol,145.0,32.1,2.0
TT,2014,12995.0,Semi-Auto,42000.0,Petrol,165.00000000000006,44.1,1.8
A1,2015,11295.0,Manual,44500.0,Diesel,100.01760765008835,80.7,1.6
Q2,2020,27495.0,Semi-Auto,2000.0,Petrol,150.0,43.5,1.5
A3,2020,21995.0,Manual,5000.0,Diesel,145.0,56.5,2.0
A4,2020,43995.0,Semi-Auto,4000.0,Diesel,145.0,40.9,3.0
A5,2018,23995.0,Manual,13500.0,Diesel,145.0,64.2,2.0
Q5,2016,20499.0,Automatic,27616.0,Diesel,181.10686659420105,47.1,2.0
A3,2014,8895.0,Manual,50262.0,Diesel,100.01760765008835,74.3,1.6
A1,2015,11484.0,Manual,45070.0,Petrol,100.01760765008835,55.4,1.4
A3,2016,20560.0,Semi-Auto,26860.0,Petrol,160.00000000000003,44.1,2.0
A1,2016,10260.0,Manual,47779.0,Petrol,100.01760765008835,55.4,1.4
A3,2015,10930.0,Manual,41683.0,Petrol,100.01760765008835,58.9,1.4
A5,2015,16680.0,Automatic,39251.0,Diesel,145.0,56.5,2.0
Q2,2017,19991.0,Semi-Auto,19001.0,Diesel,150.0,57.7,2.0
A3,2013,11491.0,Semi-Auto,59000.0,Petrol,100.01760765008835,56.5,1.4
Q5,2016,18891.0,Semi-Auto,28931.0,Diesel,181.10686659420105,47.9,2.0
A1,2014,7951.0,Manual,53291.0,Diesel,100.01760765008835,74.3,1.6
A3,2017,20999.0,Manual,20949.0,Petrol,181.10686659420105,40.4,2.0
Q3,2015,12750.0,Manual,78962.0,Diesel,125.0,60.1,2.0
A5,2017,18990.0,Semi-Auto,41215.0,Diesel,100.01760765008835,67.3,2.0
A1,2016,9950.0,Manual,24396.0,Petrol,100.01760765008835,67.3,1.0
Q3,2014,15995.0,Semi-Auto,24000.0,Petrol,181.10686659420105,36.7,2.0
Q5,2016,28795.0,Semi-Auto,42000.0,Diesel,181.10686659420105,42.8,3.0
Q5,2015,19495.0,Semi-Auto,52000.0,Diesel,181.10686659420105,47.1,2.0
Q3,2020,36995.0,Semi-Auto,2000.0,Diesel,150.0,45.6,2.0
A5,2017,19995.0,Semi-Auto,54000.0,Diesel,150.0,67.3,2.0
A3,2017,19995.0,Manual,17800.0,Petrol,150.0,54.3,1.5
Q3,2018,21995.0,Semi-Auto,43000.0,Diesel,150.0,53.3,2.0
A1,2017,10995.0,Manual,45000.0,Diesel,100.01760765008835,76.3,1.6
Q3,2020,25995.0,Manual,7000.0,Petrol,150.0,40.9,1.5
Q3,2015,17250.0,Manual,21350.0,Diesel,160.00000000000003,49.6,2.0
A1,2015,12400.0,Manual,18200.0,Diesel,100.01760765008835,80.7,1.6
Q5,2015,17900.0,Manual,40785.0,Diesel,181.10686659420105,47.9,2.0
Q5,2016,22295.0,Semi-Auto,32300.0,Diesel,181.10686659420105,47.1,2.0
A6,2017,21195.0,Semi-Auto,32000.0,Diesel,145.0,61.4,2.0
Q3,2020,32995.0,Semi-Auto,3000.0,Diesel,145.0,47.1,2.0
A5,2020,32995.0,Semi-Auto,2000.0,Diesel,145.0,48.7,2.0
A1,2017,14995.0,Semi-Auto,11500.0,Petrol,145.0,57.6,1.4
A1,2017,12495.0,Manual,26500.0,Petrol,145.0,55.4,1.4
Q2,2019,21995.0,Semi-Auto,10544.0,Petrol,145.0,42.8,1.5
Q7,2017,46036.869,Semi-Auto,39300.0,Diesel,150.0,39.2,4.0
Q2,2017,19995.0,Manual,29000.0,Petrol,150.0,49.6,1.4
A3,2014,10995.0,Manual,42450.0,Petrol,100.01760765008835,60.1,1.4
A3,2016,12832.0,Manual,64278.0,Diesel,100.01760765008835,65.7,2.0
A4,2018,18370.0,Manual,30963.0,Diesel,145.0,68.9,2.0
A4,2014,10995.0,Semi-Auto,48500.0,Diesel,125.0,58.9,2.0
A1,2017,14995.0,Manual,15000.0,Petrol,100.01760765008835,56.5,1.4
Q3,2013,13495.0,Manual,40000.0,Diesel,165.00000000000006,49.6,2.0
Q3,2015,17750.0,Manual,32000.0,Diesel,150.0,52.3,2.0
A6,2016,16750.0,Manual,50764.0,Diesel,100.01760765008835,61.4,2.0
A3,2017,15141.0,Manual,8391.0,Petrol,100.01760765008835,60.1,1.0
Q5,2014,15547.0,Manual,44735.0,Petrol,181.10686659420105,37.7,2.0
Q3,2017,16495.0,Manual,16000.0,Diesel,100.01760765008835,61.4,2.0
Q2,2019,21995.0,Semi-Auto,4000.0,Petrol,145.0,42.8,1.5
A6,2019,43995.0,Automatic,7500.0,Diesel,145.0,37.7,3.0
Q2,2019,19995.0,Manual,5000.0,Diesel,145.0,49.6,1.6
Q5,2020,36995.0,Semi-Auto,2000.0,Petrol,145.0,32.1,2.0
A4,2020,26995.0,Manual,4000.0,Petrol,145.0,42.2,2.0
A3,2018,21499.0,Manual,4012.0,Petrol,150.0,42.2,1.5
A1,2014,13750.0,Semi-Auto,24914.0,Petrol,100.01760765008835,60.1,1.4
A1,2015,10800.0,Manual,55369.0,Diesel,100.01760765008835,80.7,1.6
A1,2015,11750.0,Manual,30826.0,Petrol,100.01760765008835,55.4,1.4
A3,2016,21990.0,Semi-Auto,26824.0,Petrol,181.10686659420105,40.4,2.0
A4,2019,24990.0,Semi-Auto,12126.0,Diesel,150.0,49.6,2.0
A1,2015,15995.0,Manual,23514.0,Petrol,181.10686659420105,39.8,2.0
A6,2016,16230.0,Manual,52246.0,Diesel,100.01760765008835,58.9,2.0
A1,2015,9580.0,Manual,44141.0,Petrol,100.01760765008835,57.6,1.4
Q3,2014,12995.0,Semi-Auto,53000.0,Diesel,181.10686659420105,47.9,2.0
A4,2020,32995.0,Semi-Auto,2000.0,Diesel,145.0,49.6,2.0
A5,2020,32495.0,Semi-Auto,2000.0,Petrol,145.0,39.2,2.0
A4,2020,26995.0,Manual,2000.0,Petrol,145.0,41.5,2.0
A4,2020,29995.0,Manual,4000.0,Petrol,145.0,38.2,2.0
A4,2020,32995.0,Semi-Auto,2000.0,Petrol,145.0,38.2,2.0
A4,2020,31995.0,Semi-Auto,1000.0,Petrol,145.0,40.9,2.0
Q2,2019,21495.0,Manual,5000.0,Diesel,145.0,49.6,1.6
Q2,2019,19495.0,Manual,5000.0,Diesel,145.0,49.6,1.6
Q3,2019,27495.0,Manual,6000.0,Diesel,145.0,42.8,2.0
Q7,2019,46036.869,Semi-Auto,6000.0,Diesel,145.0,33.2,3.0
Q3,2013,12695.0,Semi-Auto,40000.0,Diesel,181.10686659420105,47.9,2.0
A4,2019,26995.0,Semi-Auto,5100.0,Petrol,145.0,38.2,2.0
Q7,2016,32495.0,Semi-Auto,30600.0,Diesel,181.10686659420105,47.9,3.0
Q3,2017,24395.0,Semi-Auto,13200.0,Petrol,145.0,40.4,2.0
Q2,2019,21395.0,Manual,5800.0,Diesel,145.0,47.9,1.6
Q3,2019,25995.0,Semi-Auto,8300.0,Diesel,145.0,48.7,2.0
Q2,2019,19495.0,Manual,4000.0,Petrol,145.0,47.1,1.0
Q5,2016,20495.0,Semi-Auto,38000.0,Diesel,181.10686659420105,47.1,2.0
A6,2018,19995.0,Manual,38000.0,Diesel,145.0,61.4,2.0
A1,2018,14995.0,Manual,34000.0,Petrol,145.0,55.4,1.4
A1,2014,13750.0,Semi-Auto,24900.0,Petrol,100.01760765008835,60.1,1.4
A4,2019,28795.0,Semi-Auto,5000.0,Diesel,145.0,54.3,2.0
A4,2019,28795.0,Semi-Auto,5000.0,Petrol,145.0,42.2,2.0
A4,2019,26695.0,Semi-Auto,5000.0,Diesel,145.0,51.4,2.0
A1,2017,15995.0,Manual,12000.0,Petrol,145.0,58.9,1.4
A5,2019,25995.0,Semi-Auto,7200.0,Petrol,145.0,40.4,2.0
Q2,2019,25495.0,Manual,6500.0,Petrol,145.0,39.2,1.5
Q2,2017,20750.0,Semi-Auto,15709.0,Petrol,125.0,52.3,1.4
Q5,2016,17990.0,Automatic,51756.0,Diesel,181.10686659420105,47.1,2.0
A4,2016,13910.0,Manual,67840.0,Diesel,100.01760765008835,64.2,2.0
A3,2018,18195.0,Manual,19517.0,Petrol,145.0,54.3,1.5
A4,2017,15540.0,Automatic,35452.0,Diesel,145.0,70.6,2.0
Q3,2016,19000.0,Semi-Auto,45332.0,Petrol,181.10686659420105,40.4,2.0
Q2,2016,19490.0,Semi-Auto,26906.0,Petrol,125.0,52.3,1.4
A3,2016,15800.0,Manual,23631.0,Petrol,100.01760765008835,58.9,1.4
A1,2016,10765.0,Manual,38731.0,Diesel,100.01760765008835,76.3,1.6
A1,2015,10965.0,Manual,47000.0,Petrol,100.01760765008835,55.4,1.4
Q5,2016,18998.0,Semi-Auto,41313.0,Diesel,181.10686659420105,47.1,2.0
A5,2019,26295.0,Semi-Auto,6500.0,Petrol,145.0,40.4,2.0
A3,2016,17495.0,Manual,21500.0,Petrol,100.01760765008835,58.9,1.4
A4,2017,26995.0,Semi-Auto,19650.0,Petrol,145.0,38.7,3.0
TT,2016,16995.0,Manual,34000.0,Petrol,160.00000000000003,46.3,2.0
TT,2016,16995.0,Manual,11000.0,Petrol,145.0,47.1,1.8
Q5,2017,23995.0,Semi-Auto,34000.0,Diesel,145.0,56.5,2.0
A5,2019,37995.0,Semi-Auto,5000.0,Petrol,145.0,36.2,2.0
A1,2016,12995.0,Manual,38000.0,Petrol,100.01760765008835,56.5,1.4
Q5,2017,33995.0,Semi-Auto,50000.0,Petrol,145.0,34.0,3.0
Q5,2020,46036.869,Semi-Auto,4000.0,Diesel,145.0,32.5,3.0
Q3,2015,13995.0,Manual,41000.0,Diesel,100.01760765008835,61.4,2.0
Q2,2017,16995.0,Semi-Auto,28000.0,Petrol,100.01760765008835,54.3,1.4
A6,2018,19495.0,Semi-Auto,47500.0,Diesel,145.0,64.2,2.0
A6,2017,20495.0,Manual,34000.0,Diesel,145.0,61.4,2.0
Q3,2019,24995.0,Manual,5000.0,Petrol,145.0,40.9,1.5
A6,2019,26995.0,Semi-Auto,6000.0,Diesel,145.0,47.9,2.0
Q2,2019,26995.0,Manual,5000.0,Petrol,145.0,39.2,1.5
Q2,2019,21995.0,Manual,5000.0,Diesel,145.0,47.9,1.6
A4,2019,27495.0,Semi-Auto,7000.0,Diesel,145.0,49.6,2.0
A4,2019,24995.0,Manual,8000.0,Petrol,145.0,38.2,2.0
A4,2019,26295.0,Automatic,7000.0,Diesel,145.0,48.7,2.0
A6,2016,20995.0,Semi-Auto,23700.0,Diesel,100.01760765008835,61.4,3.0
A1,2017,14790.0,Semi-Auto,15663.0,Petrol,150.0,56.5,1.4
A4,2014,9990.0,Manual,49441.0,Diesel,100.01760765008835,62.8,2.0
A3,2018,16990.0,Semi-Auto,19704.0,Petrol,150.0,58.9,1.5
A3,2015,15795.0,Manual,33000.0,Petrol,100.01760765008835,60.1,1.4
Q2,2020,26995.0,Manual,2000.0,Petrol,145.0,43.5,1.5
Q3,2020,34995.0,Semi-Auto,5000.0,Diesel,145.0,47.1,2.0
A6,2019,41995.0,Semi-Auto,6500.0,Diesel,145.0,37.7,3.0
A1,2017,10465.0,Manual,44330.0,Diesel,100.01760765008835,76.3,1.6
TT,2017,16465.0,Manual,41699.0,Petrol,150.0,47.1,1.8
A4,2016,12465.0,Manual,61224.0,Diesel,100.01760765008835,70.6,2.0
A3,2016,15965.0,Manual,32110.0,Petrol,125.0,49.6,2.0
A3,2015,15995.0,Manual,18939.0,Diesel,100.01760765008835,68.9,2.0
A3,2015,15995.0,Manual,18400.0,Diesel,100.01760765008835,68.9,2.0
TT,2017,23500.0,Semi-Auto,55370.0,Petrol,145.0,40.9,2.0
A3,2017,18995.0,Manual,9538.0,Petrol,150.0,56.5,1.4
A3,2018,22900.0,Semi-Auto,18972.0,Petrol,150.0,47.9,2.0
Q3,2016,18000.0,Manual,24602.0,Diesel,145.0,52.3,2.0
A3,2015,12500.0,Automatic,49548.0,Petrol,100.01760765008835,60.1,1.4
A1,2015,10800.0,Manual,55600.0,Diesel,100.01760765008835,80.7,1.6
Q7,2019,46036.869,Semi-Auto,4000.0,Diesel,145.0,33.2,3.0
A3,2019,24995.0,Semi-Auto,5000.0,Diesel,145.0,50.4,2.0
A5,2017,19495.0,Semi-Auto,19300.0,Diesel,100.01760765008835,70.6,2.0
Q2,2018,19995.0,Manual,10900.0,Petrol,145.0,52.3,1.4
A5,2019,26995.0,Manual,6000.0,Petrol,145.0,47.1,2.0
A5,2019,24995.0,Manual,8000.0,Petrol,145.0,39.8,2.0
A5,2016,15995.0,Manual,32000.0,Diesel,125.0,60.1,2.0
Q3,2017,17995.0,Manual,15968.0,Petrol,150.0,49.6,1.4
Q3,2016,17600.0,Semi-Auto,41324.0,Diesel,160.00000000000003,50.4,2.0
A4,2017,13700.0,Semi-Auto,67227.0,Diesel,145.0,70.6,2.0
Q3,2017,15860.0,Semi-Auto,44080.0,Petrol,145.0,47.9,1.4
Q3,2017,15790.0,Manual,39544.0,Petrol,125.0,51.4,1.4
A4,2016,17995.0,Manual,34714.0,Diesel,100.01760765008835,62.8,2.0
A5,2016,18299.0,Automatic,26498.0,Diesel,145.0,56.5,2.0
Q2,2017,19599.0,Semi-Auto,32677.0,Petrol,145.0,52.3,1.4
A4,2016,16600.0,Manual,29112.0,Diesel,100.01760765008835,74.3,2.0
A1,2013,9750.0,Manual,29773.0,Petrol,125.0,52.3,1.4
A3,2016,12500.0,Manual,36385.0,Petrol,125.0,53.3,1.4
TT,2016,15465.0,Manual,51400.0,Diesel,100.01760765008835,62.8,2.0
Q5,2015,21965.0,Semi-Auto,62253.0,Diesel,181.10686659420105,41.5,3.0
A1,2016,10965.0,Manual,24642.0,Petrol,100.01760765008835,67.3,1.0
A3,2016,13454.0,Manual,57296.0,Petrol,100.01760765008835,57.6,1.4
Q3,2017,18291.0,Manual,28615.0,Diesel,145.0,56.5,2.0
Q3,2019,28500.0,Manual,5500.0,Diesel,145.0,42.8,2.0
A5,2019,27994.0,Automatic,6000.0,Diesel,145.0,48.7,2.0
A6,2019,30500.0,Automatic,7000.0,Diesel,145.0,50.4,2.0
A6,2019,30500.0,Automatic,100.0,Diesel,145.0,50.4,2.0
